order_id,order_date,customer_id,product_id,qty,unit_price_usd,discount_rate,revenue_usd,region,segment,category
204983,2025-02-28,10095,5032,3,1104.31,0.0,3312.93,APAC,Enterprise,Desktop
204984,2025-02-28,10139,5032,1,1104.31,0.0,1104.31,APAC,SMB,Desktop
204985,2025-02-28,10258,5037,1,1007.83,0.0,1007.83,EU,Enterprise,Laptop
204986,2025-02-28,10163,5046,2,1336.43,0.0,2672.86,NA,Enterprise,Laptop
204987,2025-02-28,10393,5035,1,20.0,0.0,20.0,APAC,SMB,Accessory
204988,2025-02-28,10355,5001,2,594.76,0.05,1130.04,NA,Enterprise,Tablet
204989,2025-02-28,10161,5012,4,1337.4,0.0,5349.6,LATAM,Enterprise,Laptop
204990,2025-02-28,10391,5026,1,689.98,0.0,689.98,APAC,Enterprise,Tablet
204991,2025-02-28,10128,5042,1,1172.75,0.0,1172.75,NA,Enterprise,Laptop
204992,2025-02-28,10224,5006,2,1157.92,0.0,2315.84,EU,SMB,Laptop
204993,2025-02-28,10139,5051,1,1026.49,0.0,1026.49,APAC,SMB,Desktop
204994,2025-02-28,10260,5021,2,1155.14,0.0,2310.28,NA,Enterprise,Laptop
204995,2025-02-28,10010,5033,1,1338.94,0.0,1338.94,NA,SMB,Laptop
204996,2025-02-28,10197,5044,1,1032.57,0.0,1032.57,NA,SMB,Desktop
204997,2025-02-28,10035,5021,3,1155.14,0.0,3465.42,NA,Enterprise,Laptop
204998,2025-02-28,10119,5038,2,256.49,0.0,512.98,APAC,SMB,Accessory
204999,2025-02-28,10019,5018,1,1117.17,0.2,893.74,LATAM,Enterprise,Laptop
205000,2025-02-28,10239,5042,2,1172.75,0.0,2345.5,LATAM,Consumer,Laptop
205001,2025-02-28,10129,5002,4,1208.9,0.0,4835.6,NA,Enterprise,Desktop
205002,2025-02-28,10153,5048,2,599.98,0.0,1199.96,APAC,Enterprise,Tablet
205003,2025-02-28,10393,5025,2,932.34,0.0,1864.68,APAC,SMB,Laptop
205004,2025-02-28,10285,5020,2,1103.76,0.0,2207.52,NA,Enterprise,Desktop
205005,2025-02-28,10056,5030,1,1140.76,0.0,1140.76,APAC,SMB,Desktop
205006,2025-02-28,10131,5022,2,1065.87,0.0,2131.74,EU,Enterprise,Laptop
205007,2025-02-28,10219,5016,1,1120.53,0.1,1008.48,APAC,SMB,Desktop
205008,2025-03-01,10056,5011,1,1492.86,0.0,1492.86,APAC,SMB,Laptop
205009,2025-03-01,10082,5043,2,1219.93,0.0,2439.86,EU,SMB,Laptop
205010,2025-03-01,10267,5019,1,1306.17,0.2,1044.94,NA,Consumer,Laptop
205011,2025-03-01,10014,5042,1,1172.75,0.0,1172.75,EU,SMB,Laptop
205012,2025-03-01,10304,5037,2,1007.83,0.0,2015.66,APAC,SMB,Laptop
205013,2025-03-01,10334,5007,1,1104.94,0.0,1104.94,LATAM,Enterprise,Laptop
205014,2025-03-01,10162,5040,1,1067.18,0.0,1067.18,APAC,SMB,Laptop
205015,2025-03-01,10050,5028,1,657.76,0.0,657.76,NA,SMB,Tablet
205016,2025-03-01,10196,5042,1,1172.75,0.15,996.84,NA,Enterprise,Laptop
205017,2025-03-01,10054,5008,1,1168.09,0.2,934.47,NA,SMB,Laptop
205018,2025-03-01,10069,5032,2,1104.31,0.0,2208.62,NA,SMB,Desktop
205019,2025-03-01,10326,5047,2,343.27,0.0,686.54,NA,Consumer,Tablet
205020,2025-03-01,10376,5003,1,762.05,0.0,762.05,NA,SMB,Desktop
205021,2025-03-01,10097,5031,2,461.86,0.0,923.72,NA,Enterprise,Tablet
205022,2025-03-01,10394,5038,1,256.49,0.0,256.49,NA,Enterprise,Accessory
205023,2025-03-01,10079,5015,1,1151.43,0.0,1151.43,NA,Enterprise,Laptop
205024,2025-03-01,10380,5050,1,1215.9,0.05,1155.1,NA,SMB,Laptop
205025,2025-03-01,10377,5028,1,657.76,0.0,657.76,EU,SMB,Tablet
205026,2025-03-01,10004,5052,1,890.58,0.0,890.58,NA,Enterprise,Desktop
205027,2025-03-01,10077,5055,1,1241.89,0.2,993.51,LATAM,SMB,Laptop
205028,2025-03-01,10230,5001,3,594.76,0.2,1427.42,NA,SMB,Tablet
205029,2025-03-01,10332,5023,1,1014.03,0.0,1014.03,APAC,Consumer,Laptop
205030,2025-03-01,10195,5022,1,1065.87,0.0,1065.87,APAC,SMB,Laptop
205031,2025-03-01,10122,5042,2,1172.75,0.0,2345.5,APAC,Enterprise,Laptop
205032,2025-03-01,10274,5029,1,1424.2,0.0,1424.2,NA,SMB,Laptop
205033,2025-03-01,10226,5047,1,343.27,0.1,308.94,EU,Consumer,Tablet
205034,2025-03-01,10230,5037,1,1007.83,0.0,1007.83,NA,SMB,Laptop
205035,2025-03-01,10124,5009,1,434.41,0.0,434.41,APAC,SMB,Tablet
205036,2025-03-01,10391,5047,1,343.27,0.0,343.27,APAC,Enterprise,Tablet
205037,2025-03-01,10135,5008,3,1168.09,0.0,3504.27,EU,Enterprise,Laptop
205038,2025-03-01,10198,5001,1,594.76,0.0,594.76,LATAM,SMB,Tablet
205039,2025-03-01,10372,5008,1,1168.09,0.0,1168.09,LATAM,Enterprise,Laptop
205040,2025-03-01,10170,5054,1,695.11,0.0,695.11,EU,Consumer,Tablet
205041,2025-03-01,10363,5047,4,343.27,0.2,1098.46,EU,Enterprise,Tablet
205042,2025-03-01,10176,5026,2,689.98,0.0,1379.96,APAC,SMB,Tablet
205043,2025-03-01,10069,5021,1,1155.14,0.0,1155.14,NA,SMB,Laptop
205044,2025-03-01,10388,5057,2,1444.79,0.0,2889.58,APAC,Enterprise,Laptop
205045,2025-03-01,10289,5029,2,1424.2,0.0,2848.4,APAC,Consumer,Laptop
205046,2025-03-01,10146,5047,1,343.27,0.0,343.27,NA,Enterprise,Tablet
205047,2025-03-01,10055,5007,1,1104.94,0.15,939.2,NA,SMB,Laptop
205048,2025-03-01,10096,5023,3,1014.03,0.0,3042.09,NA,Consumer,Laptop
205049,2025-03-01,10119,5045,1,1174.37,0.0,1174.37,APAC,SMB,Laptop
205050,2025-03-01,10160,5057,2,1444.79,0.0,2889.58,NA,SMB,Laptop
205051,2025-03-01,10028,5027,1,1124.4,0.0,1124.4,EU,SMB,Laptop
205052,2025-03-01,10161,5027,1,1124.4,0.0,1124.4,LATAM,Enterprise,Laptop
205053,2025-03-01,10259,5048,1,599.98,0.0,599.98,NA,Enterprise,Tablet
205054,2025-03-01,10031,5006,1,1157.92,0.0,1157.92,NA,Enterprise,Laptop
205055,2025-03-01,10290,5021,1,1155.14,0.0,1155.14,NA,Enterprise,Laptop
205056,2025-03-01,10358,5012,2,1337.4,0.0,2674.8,NA,Enterprise,Laptop
205057,2025-03-01,10298,5059,2,424.5,0.0,849.0,APAC,SMB,Tablet
205058,2025-03-01,10152,5032,1,1104.31,0.0,1104.31,APAC,Enterprise,Desktop
205059,2025-03-01,10309,5016,1,1120.53,0.2,896.42,APAC,SMB,Desktop
205060,2025-03-01,10292,5045,1,1174.37,0.1,1056.93,APAC,SMB,Laptop
205061,2025-03-01,10157,5026,1,689.98,0.0,689.98,NA,Enterprise,Tablet
205062,2025-03-01,10242,5018,1,1117.17,0.0,1117.17,EU,SMB,Laptop
205063,2025-03-01,10070,5028,2,657.76,0.0,1315.52,APAC,Enterprise,Tablet
205064,2025-03-01,10319,5056,2,918.37,0.0,1836.74,APAC,SMB,Desktop
205065,2025-03-01,10001,5029,1,1424.2,0.0,1424.2,APAC,Consumer,Laptop
205066,2025-03-01,10292,5015,1,1151.43,0.0,1151.43,APAC,SMB,Laptop
205067,2025-03-01,10176,5021,1,1155.14,0.0,1155.14,APAC,SMB,Laptop
205068,2025-03-01,10004,5058,2,1277.1,0.0,2554.2,NA,Enterprise,Desktop
205069,2025-03-01,10373,5030,2,1140.76,0.0,2281.52,LATAM,SMB,Desktop
205070,2025-03-01,10371,5038,1,256.49,0.0,256.49,NA,Consumer,Accessory
205071,2025-03-01,10179,5029,1,1424.2,0.1,1281.78,NA,Enterprise,Laptop
205072,2025-03-01,10049,5044,1,1032.57,0.0,1032.57,APAC,Consumer,Desktop
205073,2025-03-01,10246,5024,2,20.0,0.15,34.0,NA,SMB,Accessory
205074,2025-03-01,10219,5023,1,1014.03,0.0,1014.03,APAC,SMB,Laptop
205075,2025-03-01,10366,5020,1,1103.76,0.0,1103.76,NA,Enterprise,Desktop
205076,2025-03-01,10180,5031,1,461.86,0.0,461.86,LATAM,Consumer,Tablet
205077,2025-03-01,10345,5051,2,1026.49,0.0,2052.98,LATAM,Enterprise,Desktop
205078,2025-03-01,10029,5021,2,1155.14,0.0,2310.28,EU,SMB,Laptop
205079,2025-03-01,10295,5034,1,1110.44,0.2,888.35,LATAM,SMB,Laptop
205080,2025-03-01,10091,5030,1,1140.76,0.2,912.61,APAC,Enterprise,Desktop
205081,2025-03-01,10236,5006,3,1157.92,0.05,3300.07,EU,Enterprise,Laptop
205082,2025-03-01,10371,5050,2,1215.9,0.0,2431.8,NA,Consumer,Laptop
205083,2025-03-01,10092,5021,1,1155.14,0.0,1155.14,EU,Consumer,Laptop
205084,2025-03-01,10393,5046,1,1336.43,0.0,1336.43,APAC,SMB,Laptop
205085,2025-03-01,10299,5037,2,1007.83,0.0,2015.66,NA,Enterprise,Laptop
205086,2025-03-01,10061,5049,1,914.25,0.0,914.25,EU,SMB,Desktop
205087,2025-03-01,10167,5028,1,657.76,0.0,657.76,EU,SMB,Tablet
205088,2025-03-01,10047,5024,1,20.0,0.0,20.0,EU,SMB,Accessory
205089,2025-03-01,10282,5028,1,657.76,0.0,657.76,NA,SMB,Tablet
205090,2025-03-01,10215,5017,1,1101.42,0.15,936.21,NA,SMB,Laptop
205091,2025-03-01,10089,5047,2,343.27,0.0,686.54,NA,Consumer,Tablet
205092,2025-03-01,10263,5035,1,20.0,0.0,20.0,NA,Enterprise,Accessory
205093,2025-03-01,10376,5029,2,1424.2,0.0,2848.4,NA,SMB,Laptop
205094,2025-03-01,10013,5057,3,1444.79,0.0,4334.37,EU,SMB,Laptop
205095,2025-03-01,10065,5008,1,1168.09,0.0,1168.09,NA,SMB,Laptop
205096,2025-03-01,10395,5042,4,1172.75,0.0,4691.0,NA,SMB,Laptop
205097,2025-03-01,10316,5047,2,343.27,0.0,686.54,LATAM,SMB,Tablet
205098,2025-03-01,10197,5013,1,1066.92,0.0,1066.92,NA,SMB,Laptop
205099,2025-03-01,10356,5012,1,1337.4,0.0,1337.4,APAC,Enterprise,Laptop
205100,2025-03-01,10334,5047,1,343.27,0.0,343.27,LATAM,Enterprise,Tablet
205101,2025-03-01,10060,5042,2,1172.75,0.15,1993.68,EU,SMB,Laptop
205102,2025-03-01,10325,5053,1,1123.09,0.0,1123.09,NA,Enterprise,Laptop
205103,2025-03-01,10346,5031,1,461.86,0.0,461.86,APAC,SMB,Tablet
205104,2025-03-01,10291,5044,3,1032.57,0.0,3097.71,NA,Enterprise,Desktop
205105,2025-03-01,10257,5024,1,20.0,0.0,20.0,APAC,Enterprise,Accessory
205106,2025-03-01,10062,5043,1,1219.93,0.1,1097.94,APAC,SMB,Laptop
205107,2025-03-01,10241,5043,1,1219.93,0.0,1219.93,NA,SMB,Laptop
205108,2025-03-01,10264,5040,4,1067.18,0.0,4268.72,NA,SMB,Laptop
205109,2025-03-01,10101,5055,1,1241.89,0.0,1241.89,EU,Consumer,Laptop
205110,2025-03-01,10200,5033,1,1338.94,0.0,1338.94,APAC,Consumer,Laptop
205111,2025-03-01,10131,5059,1,424.5,0.0,424.5,EU,Enterprise,Tablet
205112,2025-03-01,10229,5023,1,1014.03,0.1,912.63,APAC,Enterprise,Laptop
205113,2025-03-01,10094,5008,1,1168.09,0.0,1168.09,NA,SMB,Laptop
205114,2025-03-01,10024,5043,1,1219.93,0.0,1219.93,NA,Enterprise,Laptop
205115,2025-03-02,10176,5026,1,689.98,0.0,689.98,APAC,SMB,Tablet
205116,2025-03-02,10277,5025,2,932.34,0.0,1864.68,APAC,SMB,Laptop
205117,2025-03-02,10259,5044,1,1032.57,0.0,1032.57,NA,Enterprise,Desktop
205118,2025-03-02,10212,5010,2,94.27,0.0,188.54,NA,Consumer,Accessory
205119,2025-03-02,10291,5017,1,1101.42,0.0,1101.42,NA,Enterprise,Laptop
205120,2025-03-02,10065,5053,1,1123.09,0.0,1123.09,NA,SMB,Laptop
205121,2025-03-02,10282,5048,2,599.98,0.0,1199.96,NA,SMB,Tablet
205122,2025-03-02,10113,5054,3,695.11,0.0,2085.33,LATAM,SMB,Tablet
205123,2025-03-02,10138,5049,1,914.25,0.0,914.25,EU,SMB,Desktop
205124,2025-03-02,10006,5007,1,1104.94,0.0,1104.94,NA,SMB,Laptop
205125,2025-03-02,10134,5015,2,1151.43,0.0,2302.86,LATAM,SMB,Laptop
205126,2025-03-02,10183,5048,1,599.98,0.0,599.98,EU,Enterprise,Tablet
205127,2025-03-02,10305,5047,1,343.27,0.0,343.27,EU,Enterprise,Tablet
205128,2025-03-02,10068,5037,2,1007.83,0.0,2015.66,LATAM,SMB,Laptop
205129,2025-03-02,10389,5048,1,599.98,0.0,599.98,APAC,Enterprise,Tablet
205130,2025-03-02,10073,5019,1,1306.17,0.0,1306.17,EU,SMB,Laptop
205131,2025-03-02,10088,5008,2,1168.09,0.05,2219.37,NA,Consumer,Laptop
205132,2025-03-02,10396,5019,1,1306.17,0.0,1306.17,APAC,SMB,Laptop
205133,2025-03-02,10165,5043,1,1219.93,0.0,1219.93,EU,SMB,Laptop
205134,2025-03-02,10162,5008,2,1168.09,0.0,2336.18,APAC,SMB,Laptop
205135,2025-03-02,10110,5033,1,1338.94,0.0,1338.94,APAC,SMB,Laptop
205136,2025-03-02,10222,5026,1,689.98,0.0,689.98,EU,Consumer,Tablet
205137,2025-03-02,10389,5051,1,1026.49,0.0,1026.49,APAC,Enterprise,Desktop
205138,2025-03-02,10372,5012,1,1337.4,0.0,1337.4,LATAM,Enterprise,Laptop
205139,2025-03-02,10006,5035,2,20.0,0.0,40.0,NA,SMB,Accessory
205140,2025-03-02,10204,5040,1,1067.18,0.1,960.46,EU,Enterprise,Laptop
205141,2025-03-02,10356,5057,2,1444.79,0.0,2889.58,APAC,Enterprise,Laptop
205142,2025-03-02,10010,5056,1,918.37,0.0,918.37,NA,SMB,Desktop
205143,2025-03-02,10306,5023,1,1014.03,0.0,1014.03,NA,SMB,Laptop
205144,2025-03-02,10167,5017,2,1101.42,0.0,2202.84,EU,SMB,Laptop
205145,2025-03-02,10132,5042,1,1172.75,0.0,1172.75,NA,SMB,Laptop
205146,2025-03-02,10080,5015,2,1151.43,0.0,2302.86,NA,Enterprise,Laptop
205147,2025-03-02,10272,5021,1,1155.14,0.0,1155.14,EU,Enterprise,Laptop
205148,2025-03-02,10025,5031,4,461.86,0.0,1847.44,EU,Consumer,Tablet
205149,2025-03-02,10147,5049,1,914.25,0.0,914.25,EU,SMB,Desktop
205150,2025-03-02,10084,5006,1,1157.92,0.0,1157.92,APAC,SMB,Laptop
205151,2025-03-02,10254,5049,1,914.25,0.05,868.54,NA,SMB,Desktop
205152,2025-03-02,10113,5008,3,1168.09,0.1,3153.84,LATAM,SMB,Laptop
205153,2025-03-02,10170,5015,2,1151.43,0.0,2302.86,EU,Consumer,Laptop
205154,2025-03-02,10167,5010,1,94.27,0.0,94.27,EU,SMB,Accessory
205155,2025-03-02,10366,5006,1,1157.92,0.0,1157.92,NA,Enterprise,Laptop
205156,2025-03-02,10170,5049,1,914.25,0.0,914.25,EU,Consumer,Desktop
205157,2025-03-02,10183,5006,1,1157.92,0.0,1157.92,EU,Enterprise,Laptop
205158,2025-03-02,10349,5030,2,1140.76,0.0,2281.52,NA,Enterprise,Desktop
205159,2025-03-02,10324,5057,2,1444.79,0.0,2889.58,LATAM,Enterprise,Laptop
205160,2025-03-02,10260,5047,2,343.27,0.1,617.89,NA,Enterprise,Tablet
205161,2025-03-02,10230,5013,1,1066.92,0.0,1066.92,NA,SMB,Laptop
205162,2025-03-02,10384,5049,1,914.25,0.0,914.25,NA,SMB,Desktop
205163,2025-03-02,10148,5021,1,1155.14,0.0,1155.14,EU,SMB,Laptop
205164,2025-03-02,10298,5018,1,1117.17,0.0,1117.17,APAC,SMB,Laptop
205165,2025-03-02,10386,5021,1,1155.14,0.0,1155.14,APAC,Consumer,Laptop
205166,2025-03-02,10270,5010,1,94.27,0.15,80.13,EU,SMB,Accessory
205167,2025-03-02,10078,5048,1,599.98,0.0,599.98,EU,SMB,Tablet
205168,2025-03-02,10368,5003,1,762.05,0.0,762.05,APAC,SMB,Desktop
205169,2025-03-02,10363,5002,4,1208.9,0.0,4835.6,EU,Enterprise,Desktop
205170,2025-03-02,10261,5044,1,1032.57,0.0,1032.57,APAC,Enterprise,Desktop
205171,2025-03-02,10392,5014,2,1095.2,0.0,2190.4,APAC,Consumer,Laptop
205172,2025-03-02,10101,5032,1,1104.31,0.0,1104.31,EU,Consumer,Desktop
205173,2025-03-02,10339,5057,2,1444.79,0.0,2889.58,NA,Enterprise,Laptop
205174,2025-03-02,10098,5051,1,1026.49,0.2,821.19,NA,SMB,Desktop
205175,2025-03-02,10244,5010,2,94.27,0.05,179.11,NA,SMB,Accessory
205176,2025-03-02,10116,5039,2,911.36,0.0,1822.72,APAC,Enterprise,Laptop
205177,2025-03-02,10248,5029,1,1424.2,0.0,1424.2,APAC,Enterprise,Laptop
205178,2025-03-02,10317,5010,1,94.27,0.0,94.27,NA,SMB,Accessory
205179,2025-03-03,10371,5055,1,1241.89,0.0,1241.89,NA,Consumer,Laptop
205180,2025-03-03,10019,5029,1,1424.2,0.0,1424.2,LATAM,Enterprise,Laptop
205181,2025-03-03,10173,5010,1,94.27,0.0,94.27,NA,Consumer,Accessory
205182,2025-03-03,10356,5024,2,20.0,0.2,32.0,APAC,Enterprise,Accessory
205183,2025-03-03,10329,5011,2,1492.86,0.0,2985.72,NA,Enterprise,Laptop
205184,2025-03-03,10164,5007,1,1104.94,0.05,1049.69,EU,Enterprise,Laptop
205185,2025-03-03,10309,5009,1,434.41,0.0,434.41,APAC,SMB,Tablet
205186,2025-03-03,10111,5008,1,1168.09,0.0,1168.09,LATAM,SMB,Laptop
205187,2025-03-03,10343,5020,1,1103.76,0.0,1103.76,EU,Enterprise,Desktop
205188,2025-03-03,10223,5042,1,1172.75,0.0,1172.75,EU,Enterprise,Laptop
205189,2025-03-03,10176,5038,1,256.49,0.0,256.49,APAC,SMB,Accessory
205190,2025-03-03,10223,5039,1,911.36,0.2,729.09,EU,Enterprise,Laptop
205191,2025-03-03,10261,5032,1,1104.31,0.0,1104.31,APAC,Enterprise,Desktop
205192,2025-03-03,10110,5025,1,932.34,0.0,932.34,APAC,SMB,Laptop
205193,2025-03-03,10036,5020,1,1103.76,0.1,993.38,NA,SMB,Desktop
205194,2025-03-03,10076,5007,1,1104.94,0.0,1104.94,LATAM,SMB,Laptop
205195,2025-03-03,10028,5018,1,1117.17,0.0,1117.17,EU,SMB,Laptop
205196,2025-03-03,10301,5015,3,1151.43,0.0,3454.29,NA,SMB,Laptop
205197,2025-03-03,10042,5052,1,890.58,0.0,890.58,EU,Enterprise,Desktop
205198,2025-03-03,10083,5026,2,689.98,0.0,1379.96,NA,Consumer,Tablet
205199,2025-03-03,10294,5003,3,762.05,0.0,2286.15,APAC,Enterprise,Desktop
205200,2025-03-03,10221,5044,1,1032.57,0.0,1032.57,NA,Enterprise,Desktop
205201,2025-03-03,10142,5015,1,1151.43,0.1,1036.29,EU,SMB,Laptop
205202,2025-03-03,10134,5024,1,20.0,0.0,20.0,LATAM,SMB,Accessory
205203,2025-03-03,10363,5015,1,1151.43,0.0,1151.43,EU,Enterprise,Laptop
205204,2025-03-03,10160,5045,1,1174.37,0.0,1174.37,NA,SMB,Laptop
205205,2025-03-03,10031,5055,3,1241.89,0.0,3725.67,NA,Enterprise,Laptop
205206,2025-03-03,10315,5021,1,1155.14,0.0,1155.14,APAC,Enterprise,Laptop
205207,2025-03-03,10068,5023,1,1014.03,0.0,1014.03,LATAM,SMB,Laptop
205208,2025-03-03,10370,5036,1,1186.84,0.0,1186.84,NA,Consumer,Laptop
205209,2025-03-03,10334,5049,1,914.25,0.0,914.25,LATAM,Enterprise,Desktop
205210,2025-03-03,10216,5044,1,1032.57,0.0,1032.57,APAC,Enterprise,Desktop
205211,2025-03-03,10167,5019,1,1306.17,0.0,1306.17,EU,SMB,Laptop
205212,2025-03-03,10331,5025,1,932.34,0.0,932.34,EU,SMB,Laptop
205213,2025-03-03,10088,5018,1,1117.17,0.0,1117.17,NA,Consumer,Laptop
205214,2025-03-03,10061,5028,1,657.76,0.0,657.76,EU,SMB,Tablet
205215,2025-03-03,10312,5056,1,918.37,0.0,918.37,EU,SMB,Desktop
205216,2025-03-03,10120,5003,3,762.05,0.0,2286.15,NA,SMB,Desktop
205217,2025-03-03,10093,5032,1,1104.31,0.0,1104.31,EU,SMB,Desktop
205218,2025-03-03,10299,5006,1,1157.92,0.0,1157.92,NA,Enterprise,Laptop
205219,2025-03-03,10389,5030,2,1140.76,0.0,2281.52,APAC,Enterprise,Desktop
205220,2025-03-03,10330,5040,3,1067.18,0.0,3201.54,EU,Enterprise,Laptop
205221,2025-03-03,10109,5016,1,1120.53,0.0,1120.53,EU,Enterprise,Desktop
205222,2025-03-03,10329,5005,1,1105.78,0.0,1105.78,NA,Enterprise,Desktop
205223,2025-03-03,10343,5030,1,1140.76,0.0,1140.76,EU,Enterprise,Desktop
205224,2025-03-03,10292,5011,2,1492.86,0.0,2985.72,APAC,SMB,Laptop
205225,2025-03-03,10191,5042,3,1172.75,0.0,3518.25,EU,SMB,Laptop
205226,2025-03-03,10277,5029,1,1424.2,0.2,1139.36,APAC,SMB,Laptop
205227,2025-03-03,10374,5035,3,20.0,0.0,60.0,NA,Enterprise,Accessory
205228,2025-03-03,10013,5055,1,1241.89,0.0,1241.89,EU,SMB,Laptop
205229,2025-03-03,10118,5018,1,1117.17,0.05,1061.31,NA,Enterprise,Laptop
205230,2025-03-03,10296,5059,1,424.5,0.0,424.5,LATAM,Consumer,Tablet
205231,2025-03-03,10370,5019,1,1306.17,0.0,1306.17,NA,Consumer,Laptop
205232,2025-03-03,10134,5046,3,1336.43,0.0,4009.29,LATAM,SMB,Laptop
205233,2025-03-03,10121,5042,1,1172.75,0.0,1172.75,EU,SMB,Laptop
205234,2025-03-03,10353,5021,1,1155.14,0.0,1155.14,EU,Enterprise,Laptop
205235,2025-03-03,10179,5051,1,1026.49,0.0,1026.49,NA,Enterprise,Desktop
205236,2025-03-03,10013,5010,1,94.27,0.0,94.27,EU,SMB,Accessory
205237,2025-03-03,10253,5044,2,1032.57,0.0,2065.14,NA,Enterprise,Desktop
205238,2025-03-03,10003,5024,1,20.0,0.0,20.0,NA,SMB,Accessory
205239,2025-03-03,10221,5047,1,343.27,0.0,343.27,NA,Enterprise,Tablet
205240,2025-03-03,10174,5003,1,762.05,0.0,762.05,NA,SMB,Desktop
205241,2025-03-03,10268,5053,1,1123.09,0.0,1123.09,NA,Enterprise,Laptop
205242,2025-03-03,10113,5017,1,1101.42,0.0,1101.42,LATAM,SMB,Laptop
205243,2025-03-03,10278,5002,1,1208.9,0.0,1208.9,APAC,Consumer,Desktop
205244,2025-03-03,10044,5042,1,1172.75,0.0,1172.75,EU,Enterprise,Laptop
205245,2025-03-03,10107,5002,1,1208.9,0.0,1208.9,APAC,SMB,Desktop
205246,2025-03-03,10377,5037,1,1007.83,0.0,1007.83,EU,SMB,Laptop
205247,2025-03-03,10003,5013,2,1066.92,0.0,2133.84,NA,SMB,Laptop
205248,2025-03-03,10395,5055,1,1241.89,0.0,1241.89,NA,SMB,Laptop
205249,2025-03-03,10289,5032,1,1104.31,0.05,1049.09,APAC,Consumer,Desktop
205250,2025-03-03,10194,5018,2,1117.17,0.0,2234.34,NA,Enterprise,Laptop
205251,2025-03-03,10240,5031,2,461.86,0.0,923.72,NA,Enterprise,Tablet
205252,2025-03-03,10150,5025,3,932.34,0.0,2797.02,NA,SMB,Laptop
205253,2025-03-04,10225,5037,2,1007.83,0.0,2015.66,NA,Enterprise,Laptop
205254,2025-03-04,10088,5044,1,1032.57,0.0,1032.57,NA,Consumer,Desktop
205255,2025-03-04,10198,5011,1,1492.86,0.0,1492.86,LATAM,SMB,Laptop
205256,2025-03-04,10163,5015,1,1151.43,0.0,1151.43,NA,Enterprise,Laptop
205257,2025-03-04,10371,5003,1,762.05,0.0,762.05,NA,Consumer,Desktop
205258,2025-03-04,10376,5014,3,1095.2,0.15,2792.76,NA,SMB,Laptop
205259,2025-03-04,10118,5008,1,1168.09,0.0,1168.09,NA,Enterprise,Laptop
205260,2025-03-04,10249,5058,1,1277.1,0.0,1277.1,NA,Consumer,Desktop
205261,2025-03-04,10364,5043,1,1219.93,0.0,1219.93,EU,Enterprise,Laptop
205262,2025-03-04,10142,5020,1,1103.76,0.1,993.38,EU,SMB,Desktop
205263,2025-03-04,10067,5030,1,1140.76,0.05,1083.72,NA,SMB,Desktop
205264,2025-03-04,10389,5052,1,890.58,0.0,890.58,APAC,Enterprise,Desktop
205265,2025-03-04,10277,5029,1,1424.2,0.0,1424.2,APAC,SMB,Laptop
205266,2025-03-04,10119,5024,1,20.0,0.0,20.0,APAC,SMB,Accessory
205267,2025-03-04,10376,5051,2,1026.49,0.0,2052.98,NA,SMB,Desktop
205268,2025-03-04,10351,5053,3,1123.09,0.0,3369.27,NA,SMB,Laptop
205269,2025-03-04,10061,5036,2,1186.84,0.0,2373.68,EU,SMB,Laptop
205270,2025-03-04,10155,5049,1,914.25,0.0,914.25,LATAM,Enterprise,Desktop
205271,2025-03-04,10308,5030,1,1140.76,0.0,1140.76,NA,Enterprise,Desktop
205272,2025-03-04,10097,5017,1,1101.42,0.0,1101.42,NA,Enterprise,Laptop
205273,2025-03-04,10109,5007,1,1104.94,0.05,1049.69,EU,Enterprise,Laptop
205274,2025-03-04,10207,5003,1,762.05,0.2,609.64,LATAM,SMB,Desktop
205275,2025-03-04,10023,5028,1,657.76,0.0,657.76,NA,SMB,Tablet
205276,2025-03-04,10184,5039,5,911.36,0.0,4556.8,LATAM,Enterprise,Laptop
205277,2025-03-04,10172,5059,2,424.5,0.0,849.0,EU,Consumer,Tablet
205278,2025-03-04,10049,5020,2,1103.76,0.0,2207.52,APAC,Consumer,Desktop
205279,2025-03-04,10279,5014,2,1095.2,0.15,1861.84,APAC,Consumer,Laptop
205280,2025-03-04,10225,5019,1,1306.17,0.0,1306.17,NA,Enterprise,Laptop
205281,2025-03-04,10113,5055,2,1241.89,0.0,2483.78,LATAM,SMB,Laptop
205282,2025-03-04,10190,5042,3,1172.75,0.0,3518.25,NA,SMB,Laptop
205283,2025-03-04,10380,5005,1,1105.78,0.0,1105.78,NA,SMB,Desktop
205284,2025-03-04,10125,5024,1,20.0,0.0,20.0,NA,SMB,Accessory
205285,2025-03-04,10000,5019,3,1306.17,0.0,3918.51,EU,Enterprise,Laptop
205286,2025-03-04,10063,5016,2,1120.53,0.15,1904.9,NA,Enterprise,Desktop
205287,2025-03-04,10107,5007,1,1104.94,0.0,1104.94,APAC,SMB,Laptop
205288,2025-03-04,10044,5051,1,1026.49,0.0,1026.49,EU,Enterprise,Desktop
205289,2025-03-04,10136,5047,1,343.27,0.1,308.94,LATAM,Enterprise,Tablet
205290,2025-03-04,10173,5047,4,343.27,0.0,1373.08,NA,Consumer,Tablet
205291,2025-03-04,10148,5047,1,343.27,0.0,343.27,EU,SMB,Tablet
205292,2025-03-04,10264,5048,1,599.98,0.0,599.98,NA,SMB,Tablet
205293,2025-03-04,10119,5013,1,1066.92,0.0,1066.92,APAC,SMB,Laptop
